age,salary,sex
30,35203.62505,1
60,50841.87418,0
36,38455.34956,1
24,35406.9013,1
41,44026.18729,1
22,33421.49367,0
65,64063.41891,0
70,52447.54426,1
81,55625.69346,0
79,62068.66107,0
51,50714.35693,0
72,49192.79925,1
51,42854.72509,1
65,48794.18391,0
21,31945.08935,0
37,39457.01843,1
78,61968.31645,0
23,33409.3259,1
62,53917.90152,1
89,66302.48862,0
82,74149.84747,0
24,30518.19119,0
83,51436.65176,0
47,51237.98798,1
67,49099.6589,0
22,25851.8737,0
45,35296.72991,0
40,42477.47399,0
70,55106.80848,1
50,45804.14127,1
30,30483.31946,1
63,55553.22029,0
45,46393.29981,1
76,60640.77299,0
86,57478.90863,0
75,57943.28194,1
44,46095.66997,0
85,50194.14563,1
89,71132.0124,0
86,60299.99737,1
20,31956.74891,1
52,47241.08925,0
41,33846.49895,0
74,55818.83375,1
30,33344.34486,0
77,61076.54586,1
43,45060.86561,0
65,62577.31009,1
24,31710.24633,0
21,34058.30556,0
78,66554.59146,1
51,52538.56519,0
20,28023.79078,0
20,31895.25911,0
77,68650.9813,0
74,57618.00117,1
70,59962.70961,1
37,34604.13628,1
22,32003.61066,0
68,60015.07171,0
59,49590.61424,0
84,53780.26589,0
28,36214.68039,0
82,65864.66561,0
79,59122.439,0
56,43901.1102,0
28,30577.95156,0
40,41938.25355,0
74,62345.4898,0
86,51428.28054,1
53,48520.11814,1
57,44368.05697,1
36,38259.91593,0
42,39582.00605,0
27,36145.51005,1
84,64585.82342,0
56,47925.81124,1
45,34968.81614,0
88,61696.03947,1
38,38107.57526,0
31,32943.71256,0
70,54730.60288,0
83,76353.66199,0
35,36952.09166,1
20,32780.84694,0
73,55978.53035,0
73,62762.11622,0
71,46022.5046,0
54,47532.02763,1
25,33032.01445,1
73,54987.31398,0
62,43336.77672,0
83,71074.81848,0
67,72525.29193,0
52,43474.51504,0
56,55783.84338,1
54,55416.13901,0
85,77675.53184,0
79,64867.12897,0
32,30943.78933,0
79,63062.95998,0
26,32463.67224,0
28,35624.74323,1
86,57768.9897,1
27,35783.80538,0
71,59514.18187,1
84,50078.024,0
43,41745.50193,0
25,33792.30157,1
49,48923.93607,1
74,61753.00856,0
67,54270.35066,0
30,39536.42236,1
22,33728.59742,1
45,41245.11045,1
31,29503.76639,0
75,51476.3245,0
56,54789.09927,1
81,70123.13316,1
72,61386.37332,0
60,53171.46653,1
82,64861.43851,0
73,60337.11978,1
74,58853.20503,1
41,41099.12045,0
67,57783.17086,0
84,59701.18519,1
75,69434.72837,0
49,41462.91205,0
34,36560.71431,0
80,70286.25765,0
54,47437.16673,1
67,54992.95925,1
78,56768.2968,0
33,28016.61348,0
60,47249.52462,0
71,55426.57699,0
66,50723.89546,0
36,41031.48288,0
89,63304.02671,0
69,56427.25307,0
31,38612.68391,1
39,35820.10448,0
32,29644.91119,1
26,33902.23699,0
67,39137.34434,1
61,46640.21803,0
54,50162.703,0
79,55510.72641,1
25,35620.82117,0
68,42672.00799,0
47,48126.47795,1
88,63030.6775,0
51,44781.91775,1
41,41780.55827,1
40,41470.99002,0
62,48914.91361,0
26,32823.83287,0
64,51846.38469,1
74,44792.53622,0
21,31518.02165,1
29,35149.05523,1
78,59234.69225,1
50,43791.62927,0
56,43250.25963,0
71,48248.8614,0
89,78994.83228,1
68,52791.77595,1
48,46483.1139,1
64,57420.18302,1
38,39404.61944,0
83,53760.26556,0
62,55113.08686,0
64,53217.16101,0
20,27594.91372,1
53,44077.41689,1
45,43006.50266,1
58,40066.58362,0
26,26966.80596,1
62,36757.1139,1
86,63555.874,1
46,42656.36222,1
82,58186.08427,0
87,57663.36815,1
46,43178.52929,0
67,59472.25792,0
59,51552.5633,0
27,31981.60959,1
77,70388.20165,0
66,47448.13106,1
24,31482.55528,0
62,64085.86206,1
56,49834.91544,0
61,55385.992,1
20,31655.11161,0
62,57165.11109,0
86,48487.53312,1
22,33569.84452,0
37,41680.06131,1
25,33249.14765,0
53,51429.29178,1
60,56358.18602,0
84,67896.69621,0
65,47332.107,0
28,36458.21559,1
58,44819.64624,0
82,64592.59859,1
41,42825.00862,0
25,29647.58866,0
73,60951.57311,1
70,63463.00865,0
39,45306.27027,0
50,41826.69877,0
72,54182.61787,1
86,58207.16652,1
51,43545.04822,0
20,25820.7448,0
47,42562.63867,1
80,53290.50161,0
21,25268.76564,0
57,50246.39257,0
70,54027.25772,0
35,42369.5802,1
41,46415.94578,0
41,41786.37057,0
38,36450.41757,1
31,32919.20662,1
51,49708.81223,0
70,43097.75412,0
64,38039.63788,1
38,37980.84287,1
82,48615.09938,1
85,52280.39395,1
53,54351.96899,0
84,61144.61124,0
69,50543.01477,0
69,42643.41579,0
78,57442.24805,0
62,52462.59273,0
26,30955.70087,0
79,46031.66421,1
69,47747.17509,0
76,55959.35137,0
66,47580.73515,1
38,42691.25689,0
27,33294.42115,0
36,39382.67288,0
72,57637.39834,1
20,32155.64993,0
36,27244.7733,0
52,58134.77857,1
27,32463.97375,1
47,43208.42047,0
80,64017.00396,0
34,34421.85676,1
34,41581.85144,1
62,51310.24094,0
39,37396.44583,1
30,37595.65555,0
66,49057.29341,0
74,63502.08734,1
72,59090.21399,1
37,37517.36306,1
51,34790.6361,1
70,52447.93137,0
34,41601.0646,1
28,34475.28589,1
35,42778.71575,0
71,49339.0852,0
70,55343.02511,0
52,39642.9686,0
44,40413.65575,0
35,37249.83346,1
50,45681.63991,1
31,38149.22492,0
40,35936.18804,0
36,36249.79459,1
37,44302.72713,0
25,33919.40937,1
48,45999.91958,1
83,55915.32299,0
83,49368.85518,1
89,61209.599,1
36,36704.70006,0
65,42484.06451,1
81,49308.24279,0
66,46901.67938,0
88,79037.1698,0
67,44438.17103,1
53,47174.20059,0
74,61469.98631,0
28,38627.71664,0
40,33483.89528,0
80,52649.47577,1
62,49862.16932,1
26,35975.22194,1
74,44123.90866,0
33,36104.85434,0
26,38144.56802,1
61,52311.16365,0
84,60442.13217,0
41,43119.12146,1
88,76024.8697,1
64,46726.77924,0
78,59872.95999,0
61,54558.81236,0
38,43235.30294,0
36,43350.98644,0
89,84428.3622,1
39,41168.85795,0
45,44025.21907,0
47,51136.60254,0
73,53205.49602,1
35,38576.64432,1
84,68870.47802,1
55,52733.87751,1
26,37611.1412,1
44,44594.58711,0
72,53287.50641,1
80,40766.30469,0
23,29752.51956,0
52,45537.27895,0
47,43765.99638,1
27,32739.17263,0
65,51986.83533,0
28,31546.60927,0
31,32088.24628,1
42,42296.84296,0
85,57081.88959,1
34,40041.99781,1
31,33255.75422,0
30,32057.42855,1
46,43160.64382,0
77,56822.79667,0
36,35180.98111,1
72,61836.46042,1
67,51985.70521,0
67,50886.62911,0
52,31063.52932,1
40,42490.2477,0
80,53604.58116,1
53,50681.23293,1
37,32162.30901,0
21,27956.62067,0
23,31772.9107,0
85,62247.93199,1
53,39433.79298,1
44,40790.34567,0
82,46040.57741,0
61,54570.74858,1
84,82165.57626,0
28,29771.89507,1
47,48303.49701,0
39,40244.33202,0
63,43622.12346,0
49,37892.64571,1
62,57733.92972,1
67,48396.4407,1
80,71987.05874,1
60,51759.37894,1
45,39939.50173,0
49,40661.05335,1
41,43968.8993,0
54,48546.61512,1
64,46645.01764,1
41,39834.29151,1
57,44659.12911,1
67,52133.19238,0
62,52098.47131,1
32,39562.55541,1
54,49540.69257,1
77,48831.46831,1
36,41065.999,0
53,39954.02857,0
54,36936.41848,1
64,56975.4484,1
28,34520.47615,1
77,56077.41561,1
85,56832.46556,1
81,45865.79607,1
40,38572.60093,0
21,34103.56419,0
54,41534.05893,0
33,32523.40604,0
65,55228.97857,0
27,38752.40137,1
43,41025.37306,0
88,47416.47446,1
76,53673.29153,1
44,52451.10382,0
71,57813.73473,0
87,68039.26087,0
33,34441.72979,1
30,34095.94054,1
62,47172.40746,0
47,42714.48919,0
25,27419.06876,1
26,36270.42239,0
43,44118.12328,0
37,36286.48368,1
65,54181.66523,0
59,39331.77917,1
84,50625.94701,0
69,49946.51492,1
50,47825.0568,0
69,63722.09472,0
43,46740.9,0
42,44919.59399,1
61,56685.63829,0
38,33863.22009,0
58,55426.27054,1
68,53746.16706,0
81,67735.18947,1
21,34049.83034,1
75,56379.98962,0
85,83944.3207,1
39,39283.15638,1
35,32699.315,1
60,57929.00888,1
23,27916.17588,0
27,26348.36996,1
49,53627.14239,0
25,32832.74498,0
72,58214.54941,1
55,44142.03819,1
30,38036.80818,1
51,58292.16359,0
79,69469.85505,1
67,47533.22017,0
78,64667.94386,0
86,67342.72507,0
27,37456.55314,1
29,45176.06266,0
50,53406.63705,1
40,42033.13547,0
88,57154.92976,1
41,41321.73478,0
77,58902.7327,1
55,49111.33075,1
61,47320.40267,0
71,47235.00284,1
81,62581.55024,0
58,48003.46314,1
33,30794.49392,0
74,55723.86087,1
50,51971.19879,1
50,48774.63336,1
50,44497.75794,1
88,52329.24043,1
38,40802.34068,0
41,41857.33884,0
50,43735.12135,0
63,51465.0007,1
41,43856.19948,0
77,47957.15308,0
29,34073.95099,1
36,36646.39253,1
83,44992.36628,1
73,51741.06298,1
82,80923.85536,1
59,42397.66745,0
37,40674.16387,1
34,29028.95624,0
89,63060.00477,1
64,58783.73235,1
46,42175.32443,1
82,60111.65954,1
51,46483.94149,0
88,63958.40452,1
89,60205.05591,1
54,54423.44161,1
34,38238.98412,0
20,33701.00288,0
50,47805.78512,0
50,47143.11678,1
76,54912.00385,1
61,49006.18429,0
40,40242.83616,1
51,33951.17346,1
20,29412.19846,1
73,51975.75335,0
81,67590.8797,0
72,53938.19541,0
77,66085.5289,0
33,31352.10627,1
86,76159.05549,0
66,49876.14788,1
46,49455.08132,0
82,52072.04782,0
36,41588.46626,1
39,41252.20908,0
82,70218.00864,0
86,56556.45995,1
32,32739.6854,1
80,69047.71263,0
26,35522.85012,0
78,53546.13766,0
85,69382.85871,0
55,46269.57303,1
38,41269.82571,0
57,45570.79966,1
70,48323.76716,1
51,44417.75455,1
51,52713.47275,0
30,33543.35684,0
35,39007.65004,0
57,46755.26755,0
76,50053.80201,0
65,53384.21181,0
81,64669.68534,1
20,32384.84132,1
49,49029.96505,1
35,37965.752,1
78,59612.14577,0
73,56957.7574,0
56,54313.72401,0
53,48330.86747,0
71,59546.31137,0
47,43889.71805,1
51,44548.08999,1
59,47703.30805,0
38,36742.53594,1
74,68870.93793,1
32,30588.94613,0
86,65011.35885,1
35,33040.10586,0
49,32250.26114,1
75,48481.74909,1
36,36327.21507,1
45,41023.49436,1
86,68817.998,1
73,68651.22056,1
76,58978.8104,1
83,56438.33027,0
68,45580.82895,0
38,38662.46398,0
35,38788.94162,1
22,27456.27157,0
26,30575.75769,1
35,39715.61476,0
27,30493.57876,1
52,47157.88761,1
83,64553.07982,0
26,31660.66884,1
30,36923.2499,1
88,67578.24419,0
81,49101.97533,1
27,36510.1368,1
45,51632.13171,0
23,28598.04271,0
57,37508.95195,0
83,66900.6712,1
78,54240.17696,0
44,32621.81623,1
77,56537.52328,0
23,34727.26508,1
73,55893.86845,1
70,40811.61168,0
75,64048.92004,1
84,59356.27887,0
54,45426.38733,1
71,59998.72366,0
50,47587.20275,0
58,52647.06683,0
81,69103.55926,0
50,41884.41363,1
51,40180.92266,1
57,39865.8167,0
48,43883.2342,0
73,54249.91668,0
63,58633.11076,1
39,39945.92549,0
66,56199.1566,0
67,60550.02092,0
54,51632.03899,1
54,50026.75237,1
84,66283.82592,0
88,73677.1862,0
77,62259.26583,1
57,47165.03259,1
27,31722.13211,1
73,51439.7939,1
47,47605.25146,1
22,28715.4336,1
34,34700.196,1
34,37100.06629,0
84,46477.75645,1
63,61684.0867,1
44,36995.25133,1
87,70361.54999,1
38,30083.05861,1
68,55900.69585,1
77,65099.98782,1
29,32768.25724,0
22,30676.40768,1
32,30813.32323,1
41,42247.45117,0
57,41991.96185,0
62,51613.37822,0
71,53367.63572,1
25,35130.60886,0
61,53382.54679,1
82,69796.71036,0
28,38561.24258,1
80,60748.21664,0
65,62163.64637,1
89,66983.09068,1
53,52004.25341,1
62,43235.57952,0
81,62424.17402,0
72,61518.5883,0
60,51482.38228,1
23,33012.50145,1
39,42483.50671,0
28,38680.17584,1
82,65549.58862,1
83,59293.58508,1
29,32125.24469,0
84,67193.3489,0
56,47709.13232,0
68,61874.00617,1
56,48575.48296,0
24,32864.51747,0
73,49612.37917,1
51,37751.90386,0
57,47586.79261,0
63,43762.89043,0
50,41911.42421,0
44,43503.89981,0
75,52029.8121,1
33,40591.57147,1
80,63025.72342,1
64,59247.99839,0
76,62529.4816,1
33,37683.22598,1
60,52226.4541,0
78,55838.30143,1
84,63902.88939,0
41,44571.16596,0
87,44737.71814,0
55,37187.81744,0
76,59839.46391,1
66,47403.97455,0
21,35895.31816,1
43,40903.82185,1
40,37496.48913,1
73,58758.67256,1
73,53895.98073,0
32,38722.71269,0
64,40565.89056,1
53,41188.42085,0
45,51325.46816,0
77,51202.12306,0
62,51764.67321,0
25,33671.76719,0
67,55502.91769,1
78,41456.79212,1
26,40139.83048,1
47,47791.52607,1
53,53861.93766,0
28,31198.72785,1
86,78630.05168,1
46,46552.09855,0
28,39261.18725,1
46,48211.35722,0
83,56262.17798,0
35,32948.71678,1
87,62083.02198,0
86,55210.13397,0
80,37741.46262,0
46,45478.26757,0
70,44381.33727,1
63,53407.79809,1
49,45404.9141,1
21,30265.66001,1
41,42021.61026,0
78,60089.28642,1
61,50025.01873,1
21,29421.42445,1
72,61945.07076,1
62,54882.71307,0
70,43201.22473,0
69,64559.08455,0
29,35161.97507,1
89,67596.01457,1
84,69482.12606,1
72,67771.9904,0
43,41305.08289,1
45,44801.99734,1
40,46479.06129,1
66,49082.54509,0
59,54022.64799,0
53,50344.7038,0
88,65411.09661,1
72,63523.02782,0
33,35809.82906,1
57,57176.82319,0
58,41061.95612,0
52,54295.13174,0
31,35542.22467,0
22,31251.53742,0
85,60348.46043,0
86,47807.43085,1
71,65028.52176,1
30,30629.06838,1
68,52008.71844,1
55,50899.70207,1
67,51712.56381,0
49,49187.81094,0
60,52130.23142,0
54,40831.26727,1
57,50548.42204,0
82,79988.29914,1
63,56014.37412,1
50,41965.50348,1
49,51491.82713,0
64,49889.94441,1
84,72742.09968,1
25,31051.64824,1
47,34166.28865,0
84,58086.82903,1
65,58388.03093,0
25,33724.6351,1
55,56863.57147,0
46,36059.81288,0
38,43171.82656,1
83,68423.28347,0
60,54730.78115,0
46,31619.05017,1
84,67601.03071,1
40,41939.04509,0
34,33878.72774,0
59,55664.09025,1
89,68603.28794,1
47,40697.27249,0
23,28893.0285,0
81,71341.70336,0
88,68800.17066,1
82,59608.38928,0
83,63617.92065,1
61,48433.53985,1
75,49220.9784,0
88,67101.62637,1
58,41713.9938,1
28,39006.50006,1
32,31839.37282,0
39,29123.32803,1
68,56710.15415,0
38,33418.12779,0
31,37319.0531,1
23,39597.78998,1
21,29641.24799,1
82,49717.00169,1
32,40691.51684,1
52,48124.67817,0
47,40717.03738,1
62,55583.19593,1
23,27271.13888,1
20,28973.90301,1
87,84015.34424,0
89,54079.45885,1
57,55313.64059,0
25,28094.76835,0
33,35805.64502,1
74,46275.669,0
56,45203.65559,1
79,67766.6119,0
20,29411.34827,0
84,62554.23953,0
46,48343.20243,1
28,33302.41483,1
34,41538.90213,1
21,29800.08515,0
59,53359.1126,1
36,34155.38536,1
51,37789.22705,1
48,44026.34017,0
25,29185.48059,0
31,38361.85113,0
87,66590.91531,0
60,57503.96212,1
42,34421.07138,0
27,30685.67969,1
21,29777.50639,0
23,31840.23001,0
88,55349.1398,0
21,31277.21691,0
45,41272.4114,1
84,47816.98121,0
64,47133.51727,0
29,33409.46749,1
28,35153.26547,1
28,39969.32206,0
62,53379.41097,0
43,38786.07182,0
44,34564.93453,0
60,56914.21455,0
40,37051.78951,1
58,56012.41109,0
55,54353.08465,1
70,45664.38263,1
76,57617.23175,0
22,31421.31997,0
21,28758.06343,0
42,42299.19078,1
54,43635.98919,0
64,48941.58543,1
36,36660.66992,1
74,61172.16949,1
53,38979.87347,1
53,54885.164,1
48,40120.96148,1
55,53168.40618,0
24,33506.36574,0
86,75863.07567,0
60,52262.30115,0
83,59958.37408,0
79,56347.76069,0
41,45378.08193,1
66,40947.98137,1
29,33304.36044,0
60,54877.255,1
55,53949.66532,1
70,58949.32165,0
39,51673.72282,1
44,44852.93174,0
83,55902.22104,0
21,29911.64523,0
50,43304.09678,1
80,47682.32555,0
84,80449.14641,0
80,77494.44392,1
77,56720.21695,0
51,52557.63607,1
30,32981.81128,1
44,37794.86869,0
74,56229.2974,0
22,30885.15235,0
52,48005.77745,1
34,36215.38482,0
44,41827.74988,1
30,37266.91342,0
71,61191.15965,1
25,31107.63407,0
70,56545.10469,1
52,35462.43511,1
65,39876.71903,0
47,51624.76626,0
64,55407.53797,1
22,29072.28271,0
21,28943.82016,1
31,37880.80014,1
35,44678.02427,0
68,55344.10764,0
56,45943.1651,1
25,35446.73035,1
29,36116.89711,1
29,32026.20398,1
78,54600.71019,0
74,62730.90487,0
49,48142.58638,0
57,55256.45526,1
86,44791.90297,0
88,62062.84556,1
57,43856.97826,0
23,29107.00392,1
63,45980.70003,0
66,56516.92088,1
51,42606.74965,1
41,38645.91204,1
83,71571.3557,0
73,53529.51459,0
47,45626.23278,0
87,54814.65498,0
52,51536.9225,1
42,37599.83355,0
82,60586.0344,1
79,55321.91008,0
68,57099.75607,0
40,38312.64952,1
21,31706.84728,1
74,59339.79823,0
63,52380.86339,1
26,34162.20949,0
45,30733.00107,1
20,32845.22889,0
86,65660.563,1
69,54395.02911,1
47,40344.5331,1
69,44885.15126,1
66,58503.9178,0
69,46490.10284,1
59,57136.88865,0
72,57256.7116,0
37,42454.77011,1
64,47483.31294,0
79,42852.97719,0
29,33832.91362,0
37,46215.29571,1
56,54520.81424,1
47,43576.24214,1
43,40651.72923,1
25,34621.36121,1
82,57454.5011,0
56,52502.02999,0
34,41521.14938,1
26,32704.63133,1
26,33135.79825,0
56,47287.05583,1
63,48421.45254,1
38,38042.71829,0
33,38142.14536,0
68,55211.43264,0
68,57034.83638,0
82,66869.66413,0
48,43302.70656,0
24,32270.0448,1
34,33369.35895,0
22,31910.6754,1
24,31356.5582,1
60,45771.90037,0
43,44702.51133,1
54,50797.38305,0
44,43142.30249,0
26,37454.90216,1
35,32890.8579,1
36,37703.39128,1
39,48137.24532,1
31,37687.58657,1
56,49126.70457,1
67,55633.32468,0
57,44552.54636,0
75,46156.25208,1
21,26449.91342,0
75,60853.1978,1
57,45571.75117,0
73,65735.88698,1
62,35412.94908,1
79,54231.45088,1
56,44159.72703,1
60,46572.11174,1
78,53937.3079,1
69,41390.31903,1
86,66817.92297,0
46,48126.44286,1
39,39329.12681,1
80,68633.8921,0
48,46878.39342,0
37,36453.07956,1
36,40434.33292,1
70,54381.72193,1
58,53539.96479,0
35,39557.62759,0
64,54522.6843,0
46,44779.75184,0
76,64704.03361,0
74,64499.83434,0
42,43766.51716,1
80,60318.62141,0
37,37329.17796,0
53,52472.48989,0
77,60207.21198,0
62,59638.34307,0
35,39714.80937,0
37,36041.19622,1
88,48260.96596,1
58,54506.59092,0
23,31899.68187,1
71,55161.6942,1
83,68196.65115,1
50,57177.57718,0
70,47725.19855,1
20,28884.19612,1
80,75474.70797,1
87,61892.27288,1
64,49758.44052,0
72,42880.89511,1
52,45465.29773,0
36,47503.89621,0
59,45462.18739,0
56,51265.2389,1
52,42950.6342,0
50,46302.07342,0
72,59858.35619,1
34,33941.70567,1
41,37447.22628,1
73,44355.29671,1
46,49983.08297,0
39,43027.14431,0
86,68653.21309,0
76,61299.16628,0
36,36535.68512,0
56,48586.9818,1
59,43475.8677,0
46,39729.38452,0
53,41454.38143,0
86,44497.51582,1
61,45432.68488,1
84,66631.47381,1
57,58070.28035,0
84,62285.44755,1
72,49511.20042,1
28,30533.45689,1
56,37675.65413,1
38,34625.36394,1
75,54905.21526,1
20,29591.90273,0
54,42921.27247,0
34,36153.96592,1
46,43936.11348,1
30,36167.39279,0
55,45922.78577,0
66,55854.58523,0
85,66434.93739,0
34,32011.16104,1
30,31789.39434,0
76,63450.49309,0
82,47256.30573,1
37,42187.1416,0
81,66233.24722,1
45,37520.82916,0
61,49657.41019,0
21,32564.27927,0
56,42163.26329,1
68,51902.10927,0
79,72245.79535,0
62,46078.21661,0
63,48357.77601,1
48,40643.24302,0
23,28435.57204,1
60,61150.27669,0
55,47025.99154,1
34,43322.04239,1
22,33608.92565,0
56,45321.6262,1
27,38129.49669,1
28,29822.51638,0
32,34978.82487,0
35,44552.15567,0
44,49575.12097,0
75,47732.33159,0
58,54504.47377,1
60,52871.92181,1
40,39003.34787,1
37,37717.93237,0
64,50628.95244,1
85,79620.33465,1
68,55822.00327,1
56,46610.99801,1
73,65947.36661,0
81,62556.77279,0
40,45080.52277,0
63,55341.57505,1
77,53792.25258,1
25,28974.7173,1
66,52209.63409,1
63,50916.31481,0
80,78499.78336,1
50,41996.71648,0
87,63322.1994,1
83,57251.50222,0
25,34161.16884,1
22,31826.32352,1
54,33200.44256,1
88,55443.20555,1
47,40877.00567,0
42,50644.00732,0
40,36911.24518,0
74,54633.86909,1
80,72717.18843,1
46,36669.90919,1
56,37518.43378,1
64,52118.76644,1
64,42326.99344,0
85,47961.67021,1
38,36981.30696,0
32,34946.51512,0
75,63321.5015,1
43,35947.79174,0
48,42639.72615,1
62,52852.62948,1
31,34527.37369,1
39,38888.97232,1
45,47918.74191,0
47,46942.57219,1
78,62874.38926,1
31,33515.45755,0
64,51347.92705,0
28,34873.9885,0
33,37182.83745,1
72,53043.86552,1
29,42371.4014,0
60,51485.95258,0
38,36353.2179,0
56,45934.19416,0
20,25780.64457,1
28,36885.09616,0
60,45470.08801,1
35,44714.30935,0
61,56268.86816,1
48,51298.07687,0
89,58265.22472,0
82,60620.22621,1
32,39390.7783,0
42,43000.92288,0
72,58090.90923,0
23,32723.95793,1
82,67035.83966,0
50,44578.59987,0
59,51093.7119,1
84,61889.51143,0
26,29180.94174,0
45,45506.02953,1
68,53915.65918,1
27,30691.07299,0
77,58350.03705,0
50,47065.82514,0
61,40843.52744,0
76,50781.89721,1
89,60051.96952,1
66,53959.8509,0
69,62339.84062,0
75,54962.81065,0
74,42120.05635,1
57,58494.93193,1
68,43986.59546,0
61,55664.32926,0
34,35828.91788,0
82,52955.12273,0
64,50789.92925,0
74,52337.35995,0
23,30323.82171,1
42,36235.66831,1
75,62128.63631,1
64,55866.60393,1
35,37712.43689,1
34,36121.33758,0
23,31756.44592,0
59,44132.04514,1
31,36901.72972,0
42,43552.90671,0
23,31315.62014,1
58,33744.52309,0
62,51154.50085,0
46,44923.29925,0
83,67975.99717,0
26,34280.83214,1
46,50923.47489,1
50,46026.49534,1
31,36857.19642,0
83,66236.91412,1
70,61200.16071,0
30,40900.30573,1
58,54204.08239,1
59,49103.3663,1
61,44587.39967,1
49,38348.65033,1
44,40813.04748,0
36,40558.14604,1
81,55717.49769,1
80,69284.26863,1
56,45996.50986,1
68,48907.64964,1
23,30543.68046,1
21,26375.65136,1
29,40224.68127,0
46,40587.05702,0
43,37996.32642,1
39,35273.9428,1
22,29112.74023,1
78,48059.49348,0
62,51774.98863,1
27,31780.61934,0
73,61415.47303,0
63,40342.92524,1
70,51974.50619,0
53,43071.66186,1
50,45529.28348,1
66,56801.28335,1
48,45053.5173,0
73,74161.31337,0
27,35714.33113,1
38,44198.22029,0
83,60446.62939,1
46,39265.47751,1
32,37659.63244,1
80,59867.94991,1
32,29862.55629,1
28,35044.67972,0
33,39975.80418,0
72,54687.38351,0
37,41507.01087,0
89,67472.50773,0
33,37276.51498,0
30,32330.05811,1
31,35759.83059,1
38,36131.17972,0
55,48721.60213,0
22,30032.40486,1
66,48524.55834,0
87,61184.89999,0
76,51639.60803,1
49,52750.67158,0
28,35103.35698,0
46,45295.12846,1
22,30334.19738,0
36,39959.85514,0
74,45139.10767,1
78,47100.7119,0
66,45967.85495,0
40,39219.77304,0
50,44374.30473,1
52,42370.63509,0
71,55841.25247,1
78,40180.58067,0
41,42157.56704,1
60,53559.77538,0
79,45032.84336,0
82,52598.44763,0
35,33370.53645,1
29,36486.73579,0
30,38969.27004,0
35,42461.33676,0
46,44427.99014,0
29,31949.03601,1
66,58366.0522,0
75,56095.14165,1
60,59311.64698,0
68,49735.89994,1
64,63661.91688,0
25,29392.66772,0
53,48613.34882,0
34,36159.28902,1
59,42825.73726,0
85,60318.39515,0
87,56081.99475,0
52,35600.8459,1
87,70722.30547,0
60,49663.04613,1
46,41403.25412,1
72,64840.61365,0
37,43999.49779,1
22,35182.16218,0
68,49913.78747,0
79,42812.20865,0
52,37789.83339,0
71,64348.41056,0
40,34151.3911,1
47,51018.76341,0
64,45977.13267,0
65,42536.64318,1
67,54557.30033,1
59,40515.1586,1
37,40654.09849,1
26,29613.4333,0
47,46928.78758,1
86,76337.06972,1
38,34459.67088,0
82,55248.66544,1
52,39223.32367,1
81,48751.05848,1
64,50085.00707,1
88,66282.58803,1
42,34920.97374,1
63,47516.47774,0
85,72845.6442,0
70,45712.83057,1
22,30692.00971,0
82,73192.9981,1
70,59061.62213,1
37,35730.56219,1
34,39439.31948,0
82,67985.68418,1
55,41305.92103,1
70,58383.22582,0
83,77809.73137,1
56,43269.67791,1
67,46623.68963,0
21,28478.19871,0
63,55091.67906,0
89,74224.70687,0
85,77755.36262,1
22,29275.35521,0
39,48099.95721,1
55,51544.42189,0
33,42499.3959,1
27,33888.9104,1
56,34730.70624,1
72,54927.90825,1
43,50018.19566,1
25,31527.2317,0
60,42884.03319,1
65,65171.79069,1
36,39483.24062,1
60,45842.28053,0
88,76826.22195,0
70,60740.77756,0
31,36580.66302,1
67,57613.33599,0
28,33558.33685,1
59,52428.69202,0
63,45484.19427,0
63,48524.50232,1
65,54514.86324,0
54,42368.6093,0
77,50259.64039,0
70,70418.07364,1
28,37161.87012,1
60,48208.18401,0
23,29801.49088,0
47,36455.72132,0
64,47952.19245,1
38,39124.10245,1
30,35044.65044,1
58,50521.45288,0
89,61808.60906,1
58,58259.55533,0
50,37507.03432,0
59,49071.16536,0
81,76363.36585,1
74,53553.49979,0
68,57015.83825,1
62,49281.18494,0
84,69367.47341,0
80,61873.81044,1
27,33072.3927,0
83,56926.32202,0
49,32465.88957,1
42,44136.80813,0
78,51091.28222,0
64,50000.82323,0
77,62920.87752,0
78,54819.09784,1
49,44848.49392,0
68,55645.1073,1
40,39788.29072,1
80,64928.04905,0
70,53526.32793,0
77,65292.46656,0
88,64044.81901,0
24,34386.37352,1
82,50469.43693,1
35,41617.66532,0
43,36594.42625,1
58,49019.48285,1
57,42196.31559,0
85,68117.73763,0
77,50356.88362,0
85,62480.57495,0
74,55034.00532,1
38,37702.86373,0
75,45665.83605,0
61,50721.66258,0
89,76287.01886,0
61,59048.91033,1
49,54811.1287,0
46,44607.61847,0
69,44458.93229,0
48,42843.50595,1
89,71775.6506,1
30,34320.00885,0
73,61879.45225,0
86,70961.8724,0
64,44745.51682,1
27,31125.56233,0
72,61089.78992,0
41,34713.21583,0
74,54221.24576,1
36,39024.77245,0
55,41908.8637,0
33,39163.34894,1
38,34834.24575,1
67,49185.77502,1
28,34046.51261,1
55,37053.52323,0
44,47225.5629,1
41,38886.31157,1
35,34940.82842,1
77,62619.81017,1
67,61540.84807,0
65,49558.39562,1
42,41383.11996,1
87,57285.97914,1
67,66744.4507,0
29,33626.99891,1
30,31771.46175,0
63,50882.79485,0
64,51953.91857,1
44,41777.58863,1
20,30826.67907,1
82,53977.29518,0
76,51872.42339,1
52,55062.18865,1
87,58946.04633,1
26,33385.36459,1
76,51356.72328,1
73,37539.21835,1
33,37139.75009,0
53,45375.30535,1
32,30059.41338,0
